center,surround,type,surr_type,surr_opacity,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,text_4.started,surround_grating.stopped,center_grating.stopped,trial.stopped,resp.keys,resp.rt,resp.duration,break_2.started,break_2.stopped,key_resp_10.keys,text_2.started,key_resp_10.started,key_resp_10.rt,key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-2.9444444444444446,-15.0,m3,negs,100,,,,,,,,,0,505,505,281,668.280615417003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.2714069170033,668.280615417003,668.7689056669988,668.7689056669988,668.8432698749966,668.8432698749966,668.8432698749966,669.8037142920002,left,1.517769958001736,None,669.8041527090027,669.8042004590025,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-0.0555555555555553,-15.0,p3,negs,100,,,,,,,,,0,506,506,554,669.8135193339986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.8046212920017,669.8135193339986,670.3029947090035,670.3029947090035,670.3761661669996,670.3761661669996,670.3761661669996,672.3368690839998,left,2.514496957999654,None,672.3372275840011,672.3372667919975,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-0.9444444444444446,-15.0,p1,negs,100,,,,,,,,,0,507,507,458,672.3463524170002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.3376256249976,672.3463524170002,672.8307458339987,672.8307458339987,672.9101302089985,672.9101302089985,672.9101302089985,673.5278134999971,left,1.177157250000164,None,673.5282392090012,673.5282874589975,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
5.777777777777779,15.0,m3,poss,100,,,,,,,,,0,508,508,25,673.5376749999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.5286949169968,673.5376749999996,674.0296132090007,674.0296132090007,674.1025030419987,674.1025030419987,674.1025030419987,674.7534270839969,right,1.2059430000008433,None,674.7536268749973,674.7536437919989,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.277777777777779,15.0,m2,poss,100,,,,,,,,,0,509,509,61,674.7597004999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.7537965419979,674.7597004999989,675.2467478749968,675.2467478749968,675.3268751249998,675.3196831250025,675.3196831250025,675.927821917001,right,1.161020624997036,None,675.9281794999988,675.9282171669984,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-1.4444444444444446,-15.0,PSE,negs,100,,,,,,,,,0,510,510,433,675.9527410840019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.9285512920032,675.9527410840019,676.4311876249994,676.4311876249994,676.5025845839991,676.5096288339992,676.5096288339992,677.2443514999977,left,1.2903492500045104,None,677.2447050420014,677.2447437919982,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.277777777777779,15.0,m2,poss,100,,,,,,,,,0,511,511,53,677.2692334590029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.2450794999968,677.2692334590029,677.7469323339974,677.7469323339974,677.8193282499997,677.8193282499997,677.8193282499997,679.3371816669969,right,2.0584628750002594,None,679.3376008339983,679.3376450840005,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
7.777777777777779,15.0,p1,poss,100,,,,,,,,,0,512,512,177,679.3466161250035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.3380503750013,679.3466161250035,679.8356904999964,679.8356904999964,679.9101403750028,679.9101403750028,679.9101403750028,680.487259667003,right,1.1315180420060642,None,680.4876214169999,680.4876612500011,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
0.5,0.0,m2,noss,0,,,,,,,,,0,513,513,592,680.496844041998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.4880120840025,680.496844041998,680.9861758749976,680.9861758749976,681.0603272500011,681.0603272500011,681.0603272500011,681.6537205420027,left,1.1474155000032624,None,681.654144250002,681.6541885420011,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
1.5,0.0,PSE,noss,0,,,,,,,,,0,514,514,632,681.663718374999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.6545911669964,681.663718374999,682.1530351249967,682.1530351249967,682.2279613749997,682.2279613749997,682.2279613749997,682.7607351249972,right,1.091155207999691,None,682.761159499998,682.7612049590025,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-1.4444444444444446,-15.0,PSE,negs,100,,,,,,,,,0,515,515,420,682.7715992919984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.7616143749983,682.7715992919984,683.2633347090014,683.2633347090014,683.3360299999986,683.3360299999986,683.3360299999986,683.9109504169974,left,1.1362922089974745,None,683.9113062920005,683.9113444589966,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
0.5,0.0,m2,noss,0,,,,,,,,,0,516,516,582,683.9360731670022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.9117121250019,683.9360731670022,684.4133754170034,684.4133754170034,684.4859350420011,684.4859350420011,684.4859350420011,685.0037386249969,right,1.0573724170026253,None,685.0041337919974,685.0041710419973,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-0.4444444444444446,-15.0,p2,negs,100,,,,,,,,,0,517,517,510,685.0108752919987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.0045159590009,685.0108752919987,685.5025033339989,685.5025033339989,685.5777565840035,685.5777565840035,685.5777565840035,686.0104141249976,left,0.9923773329937831,None,686.0107703750036,686.0108071249997,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-1.4444444444444446,-15.0,PSE,negs,100,,,,,,,,,0,518,518,411,686.0195785420001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0111732090008,686.0195785420001,686.5131725419997,686.5131725419997,686.5861599170021,686.5861599170021,686.5861599170021,687.1106983339996,left,1.085396624999703,None,687.1111053749992,687.1111525000015,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.277777777777779,15.0,m2,poss,100,,,,,,,,,0,519,519,69,687.1361520420032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.1115629170017,687.1361520420032,687.6141530000023,687.6141530000023,687.6860460419994,687.6860460419994,687.6860460419994,688.1107625419972,right,0.9696735410034307,None,688.1111874589988,688.1112341670014,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
5.777777777777779,15.0,m3,poss,100,,,,,,,,,0,520,520,27,688.1362132089998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.1116367919967,688.1362132089998,688.6133625840012,688.6133625840012,688.6860512499989,688.6860512499989,688.6860512499989,689.1607816670003,right,1.0200594580019242,None,689.1612104169981,689.1612587920026,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-0.4444444444444446,-15.0,p2,negs,100,,,,,,,,,0,521,521,519,689.186175709001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.1616701669991,689.186175709001,689.6641265419967,689.6641265419967,689.7360144999984,689.7360144999984,689.7360144999984,690.3773168749976,left,1.1849684170010732,None,690.3777352089965,690.3777817500013,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
0.0,0.0,m3,noss,0,,,,,,,,,0,522,522,571,690.3870361669979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.3781798339987,690.3870361669979,690.8797577500009,690.8797577500009,690.9527557089968,690.9527557089968,690.9527557089968,691.687314750001,left,1.2914410829980625,None,691.6877439169984,691.687790750002,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-0.9444444444444446,-15.0,p1,negs,100,,,,,,,,,0,523,523,455,691.6970939590028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.6881982920022,691.6970939590028,692.1859967920027,692.1859967920027,692.2610333339981,692.2610333339981,692.2610333339981,693.1272725840026,left,1.4283837089969893,None,693.1276202090012,693.1276575419979,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
8.277777777777779,15.0,p2,poss,100,,,,,,,,,0,524,524,228,693.1367922920035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.1279940000022,693.1367922920035,693.6298275000008,693.6298275000008,693.7027575419997,693.7027575419997,693.7027575419997,694.2279943750036,right,1.0874733750024461,None,694.228350874997,694.2283893339991,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.277777777777779,15.0,m2,poss,100,,,,,,,,,0,525,525,79,694.2530025840024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.2287332499982,694.2530025840024,694.7310062499964,694.7310062499964,694.8027232919994,694.8098144169999,694.8098144169999,695.4211444999964,right,1.1570319589955034,None,695.4215739170031,695.4216182500022,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-0.9444444444444446,-15.0,p1,negs,100,,,,,,,,,0,526,526,472,695.4309168749969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.4220237089976,695.4309168749969,695.9192452089992,695.9192452089992,695.9940654169986,695.9940654169986,695.9940654169986,696.5542434590025,left,1.1188968749993364,None,696.5546688339964,696.5547161669965,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-1.4444444444444446,-15.0,PSE,negs,100,,,,,,,,,0,527,527,422,696.5638715419991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.5551344170017,696.5638715419991,697.0529217500007,697.0529217500007,697.1270649590006,697.1270649590006,697.1270649590006,697.603988875002,left,1.033604167001613,None,697.604416000002,697.6044614999992,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
8.277777777777779,15.0,p2,poss,100,,,,,,,,,0,528,528,207,697.6136773749968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.6049024590029,697.6136773749968,698.1029226669998,698.1029226669998,698.1772314170012,698.1772314170012,698.1772314170012,698.7268087499979,right,1.108825125003932,None,698.7271640000035,698.7272044999991,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.777777777777779,15.0,m1,poss,100,,,,,,,,,0,529,529,86,698.7359453340032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.7275377920014,698.7359453340032,699.2312952919965,699.2312952919965,699.302827917003,699.3098862499974,699.3098862499974,699.7705752499969,right,1.0269993330002762,None,699.7710059590027,699.7710549999974,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-1.4444444444444446,-15.0,PSE,negs,100,,,,,,,,,0,530,530,429,699.7806049999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.7714590839969,699.7806049999999,700.2640147920029,700.2640147920029,700.3445858749983,700.3445858749983,700.3445858749983,701.1374522089973,left,1.350632667003083,None,701.1378714169987,701.1379162090016,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
7.277777777777779,15.0,PSE,poss,100,,,,,,,,,0,531,531,147,701.1474776250034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.1383446670006,701.1474776250034,701.6371958340023,701.6371958340023,701.7104902499996,701.7104902499996,701.7104902499996,702.293259291997,right,1.1419846670032712,None,702.2936205000005,702.2936590000027,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-2.9444444444444446,-15.0,m3,negs,100,,,,,,,,,0,532,532,296,702.302563917001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.2939991250023,702.302563917001,702.7973273750031,702.7973273750031,702.8694603749973,702.8764436249985,702.8764436249985,703.7871992500004,left,1.47936454199953,None,703.7875559590029,703.7875942090031,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
8.777777777777779,15.0,p3,poss,100,,,,,,,,,0,533,533,258,703.7966317090031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.7879298749976,703.7966317090031,704.2808096669978,704.2808096669978,704.3615394590015,704.353439874998,704.353439874998,704.8377711670037,right,1.030803499998001,None,704.8381290000034,704.8381726669977,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-2.9444444444444446,-15.0,m3,negs,100,,,,,,,,,0,534,534,291,704.8472271249993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.838522334001,704.8472271249993,705.3360566670017,705.3360566670017,705.4097550419974,705.4097550419974,705.4097550419974,706.3210807919968,right,1.463963624999451,None,706.3214325000008,706.3214714589994,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
8.277777777777779,15.0,p2,poss,100,,,,,,,,,0,535,535,231,706.3305516670007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.3218135839998,706.3305516670007,706.8200287919972,706.8200287919972,706.8941872919968,706.8941872919968,706.8941872919968,707.4042231249987,right,1.0681223339997814,None,707.4045750000005,707.4046124169981,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-2.9444444444444446,-15.0,m3,negs,100,,,,,,,,,0,536,536,309,707.4136804169975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.4049554590019,707.4136804169975,707.903005375003,707.903005375003,707.9779689170027,707.9779689170027,707.9779689170027,708.5278431249972,left,1.1117212079989258,None,708.5282679169977,708.5283138340019,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-2.9444444444444446,-15.0,m3,negs,100,,,,,,,,,0,537,537,298,708.5530180839996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.5287178340004,708.5530180839996,709.0306232500006,709.0306232500006,709.1028292920018,709.1096990840015,709.1096990840015,709.5441321670005,left,0.9898704999941401,None,709.5444795840012,709.5445177500005,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-2.9444444444444446,-15.0,m3,negs,100,,,,,,,,,0,538,538,315,709.5536833340011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.5448544590035,709.5536833340011,710.0468785839985,710.0468785839985,710.1196527919965,710.1196527919965,710.1196527919965,710.6210306670037,left,1.0574547079959302,None,710.6214550000004,710.6215016249989,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
0.5,0.0,m2,noss,0,,,,,,,,,0,539,539,580,710.6309251670027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.6219197500031,710.6309251670027,711.1192112089993,711.1192112089993,711.1947239590008,711.1947239590008,711.1947239590008,711.8446078339985,left,1.212336749995302,None,711.8449761250013,711.8450141249996,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
5.777777777777779,15.0,m3,poss,100,,,,,,,,,0,540,540,37,711.8698437089988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8453578339977,711.8698437089988,712.3466614999998,712.3466614999998,712.4196457500002,712.4196457500002,712.4196457500002,713.3046633339982,left,1.4334244589990703,None,713.3050840419965,713.3051287499984,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
7.777777777777779,15.0,p1,poss,100,,,,,,,,,0,541,541,197,713.3145205839974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.3055330839998,713.3145205839974,713.8040229170001,713.8040229170001,713.8777211670022,713.8777211670022,713.8777211670022,714.3448385419979,right,1.023653332995309,None,714.3452674169966,714.3453150839996,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
2.5,0.0,p2,noss,0,,,,,,,,,0,542,542,667,714.3698946250006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.3457427920002,714.3698946250006,714.8479612500014,714.8479612500014,714.9195897919999,714.9264692919969,714.9264692919969,715.4771505419994,right,1.1014135840014205,None,715.4775072499979,715.4775455420022,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
2.0,0.0,p1,noss,0,,,,,,,,,0,543,543,649,715.4863504169989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.477876334,715.4863504169989,715.9802993339981,715.9802993339981,716.0529398750004,716.0599281670002,716.0599281670002,716.5876248749992,left,1.0971281250022002,None,716.5879792499982,716.5880168340009,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
8.777777777777779,15.0,p3,poss,100,,,,,,,,,0,544,544,244,716.5970590419965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.5883532090011,716.5970590419965,717.0855855420014,717.0855855420014,717.1601187089982,717.1601187089982,717.1601187089982,717.7610114999989,right,1.1620291250001173,None,717.7614347089984,717.7614835420027,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-1.4444444444444446,-15.0,PSE,negs,100,,,,,,,,,0,545,545,400,717.7865325000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.7618894999978,717.7865325000021,718.2633924589973,718.2633924589973,718.3363564590036,718.3363564590036,718.3363564590036,718.99429925,left,1.2012753329981933,None,718.9946517499993,718.9946897499976,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
3.0,0.0,p3,noss,0,,,,,,,,,0,546,546,683,719.0037050419996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.995032042003,719.0037050419996,719.4965407499985,719.4965407499985,719.5697456249982,719.5697456249982,719.5697456249982,721.3213030420011,right,2.315675833997375,None,721.3216507920006,721.3216893749996,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
7.277777777777779,15.0,PSE,poss,100,,,,,,,,,0,547,547,133,721.3307416669995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.3220252500032,721.3307416669995,721.820666874999,721.820666874999,721.8949212919979,721.8949212919979,721.8949212919979,722.3276024169973,right,0.9950082909999765,None,722.3279459999976,722.3279843749988,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-0.0555555555555553,-15.0,p3,negs,100,,,,,,,,,0,548,548,532,722.3369989589992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.3283284999998,722.3369989589992,722.831884459003,722.831884459003,722.9031780419973,722.9101059169989,722.9101059169989,723.7212214590036,right,1.3772515839955304,None,723.7215827089967,723.7216241249989,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
8.777777777777779,15.0,p3,poss,100,,,,,,,,,0,549,549,254,723.7307249590012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.7219727920019,723.7307249590012,724.2197843750037,724.2197843750037,724.2932757500021,724.2932757500021,724.2932757500021,725.7620412090037,right,2.029886959004216,None,725.7624598749971,725.7625057499972,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-0.0555555555555553,-15.0,p3,negs,100,,,,,,,,,0,550,550,537,725.7719428749988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.7629149589993,725.7719428749988,726.2642794999992,726.2642794999992,726.3364290840036,726.3431009589985,726.3431009589985,726.7711711250013,right,0.9933483750064624,None,726.7715914169967,726.7716359589976,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.777777777777779,15.0,m1,poss,100,,,,,,,,,0,551,551,113,726.7812318340002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.7720540419978,726.7812318340002,727.2707730420007,727.2707730420007,727.3450893749978,727.3450893749978,727.3450893749978,728.0450544999985,right,1.2584048749995418,None,728.0454828340007,728.0455295840002,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-1.9444444444444449,-15.0,m1,negs,100,,,,,,,,,0,552,552,384,728.0548835419977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.0459644169969,728.0548835419977,728.5481010000003,728.5481010000003,728.619802084002,728.6264014999979,728.6264014999979,729.2116141669976,left,1.1528159579975181,None,729.212042459003,729.2120904170006,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-1.9444444444444449,-15.0,m1,negs,100,,,,,,,,,0,553,553,380,729.2217904170029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.2125277500018,729.2217904170029,729.7145349170023,729.7145349170023,729.7864204590005,729.7934671670009,729.7934671670009,730.2607231250004,left,1.0332143339983304,None,730.2610814169966,730.261119458999,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.777777777777779,15.0,m1,poss,100,,,,,,,,,0,554,554,117,730.2705952920005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.2614706669992,730.2705952920005,730.7646333340017,730.7646333340017,730.8364507090009,730.8431121670001,730.8431121670001,731.3110873749974,right,1.0354148339974927,None,731.311510917003,731.3115572090028,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-0.4444444444444446,-15.0,p2,negs,100,,,,,,,,,0,555,555,516,731.3205694589997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.3119457499997,731.3205694589997,731.814453250001,731.814453250001,731.8865577089964,731.8865577089964,731.8865577089964,732.6105539170021,left,1.284558624996862,None,732.6109064170014,732.6109455839978,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-2.9444444444444446,-15.0,m3,negs,100,,,,,,,,,0,556,556,318,732.6198625000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.611292499998,732.6198625000034,733.1145942500007,733.1145942500007,733.1857575000031,733.1926940420017,733.1926940420017,733.7210727499987,left,1.0983029589988291,None,733.7214189590013,733.7214555839964,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-1.9444444444444449,-15.0,m1,negs,100,,,,,,,,,0,557,557,381,733.7304393750019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.7217899590032,733.7304393750019,734.2193279170024,734.2193279170024,734.2941933339971,734.2941933339971,734.2941933339971,734.988091166997,left,1.2482144159948803,None,734.9884526669994,734.9884909169996,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-0.4444444444444446,-15.0,p2,negs,100,,,,,,,,,0,558,558,515,734.9976189169975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.9888408749975,734.9976189169975,735.4860070840004,735.4860070840004,735.5610174169997,735.5610174169997,735.5610174169997,736.321237917,right,1.313587707998522,None,736.3216571250014,736.3217027920036,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
